4	48299194968	230.50
4	48543465769	177.01
4	49370688906	83.72
4	48549314612	152.56
4	446020333437	122.42
4	33376894814	29.94
4	392568798273	91.41
4	48386410154	202.49
4	48312612365	152.83
4	33551551495	33.47
4	444705047098	105.92
4	444183664928	82.91
4	445952914840	98.90
4	446410933184	99.41
4	396317158475	131.20
4	444603047045	129.07
5	444629356154	148.95
5	48156725401	204.50
5	48689809495	233.74
5	392053619563	154.81
5	48521850190	184.24
5	444783009330	111.51
5	48520028547	229.15
5	48533687946	249.18
5	441473931288	135.13
5	393952858868	93.38
5	48591308728	178.68
5	49605455366	85.34
5	48589350933	232.40
5	48272266622	266.65
5	49509208171	88.17
5	441767067903	108.74
5	442058287497	104.34
5	48627127937	215.85
5	48359026017	193.26
5	442831785535	115.98
5	396249781945	107.95
5	395684588201	142.47
5	48441318236	212.48
5	48613497278	224.18
5	33244178172	28.51
5	391474150493	129.10
5	48401784848	204.38
5	48638440215	230.92
5	48241916863	238.41
5	33660683613	26.26
5	48668058167	227.46
5	48618688572	238.23
5	392224952213	133.46
5	442579728234	109.86
5	48378765760	169.80
5	441299831818	124.28
5	446198882086	108.03
5	48151490830	198.48
5	33118924187	30.74
5	49394752375	89.70
5	48173308056	256.52
5	441985679920	120.75
5	48200782994	232.46
5	441479735908	77.99
5	49176451729	84.37
5	443552603538	123.30
5	48393607845	173.84
5	49490581918	79.75
5	48366929165	229.68
5	48246274889	224.01
5	446119690326	83.68
5	49242534753	92.89
5	445354322340	94.22
5	394572453404	110.21
5	33543016601	30.76
5	441989512356	119.12
5	48247586908	228.84
5	48378868754	229.89
5	444115791083	113.49
5	48369234027	267.81
5	394848228803	119.03
5	442944499870	107.84
5	33546910409	27.99
5	49696956037	79.64
5	445812129506	105.05
5	441173280766	94.58
5	48678068171	203.77
5	446102847397	89.44
5	48656150777	200.61
5	445375632913	96.40
5	48302232062	189.61
5	442676860625	101.38
5	33395196999	28.92
5	48571460218	219.98
5	48501600117	233.87
5	48470574698	229.83
5	48446126365	208.97
5	445242655675	112.14
5	33564526055	28.19
5	33670576095	30.56
5	48191552568	240.49
5	49289992063	84.18
5	49244183739	81.80
5	49418170822	80.68
5	392146378344	95.58
5	49234203751	93.20
5	49264648904	93.20
5	442005035409	91.26
5	444321449088	113.73
5	49419026698	86.09
5	48516981845	165.68
5	445676757065	108.67
5	49178262948	87.13
5	446035869015	105.91
5	396977047393	113.81
5	393741914918	119.45
5	49423755169	87.59
5	33422943362	30.47
5	446794087171	91.41
5	48323413972	196.90
5	48361964431	216.24
5	442672328841	89.59
5	443674785622	98.64
5	49481706848	87.03
5	394087435808	128.28
5	33338682354	29.82
5	443581973725	120.77
5	48361217759	203.72
5	49295188368	93.73
5	48212772015	225.08
5	48199768607	155.44
5	48173915073	244.56
5	48166406914	171.74
5	48219417551	211.76
5	48462647778	196.22
5	33532929296	31.00
5	33529946422	29.86
5	49388301912	78.72
5	48528402573	201.71
5	48324816734	165.42
5	48411664812	267.58
5	48695279651	198.08
5	48527849096	185.48
5	48310438092	170.52
5	33394621946	33.22
5	49417332767	79.30
5	443609616179	112.58
5	48307023810	205.19
5	49442351190	76.23
5	48682808182	215.68
5	48426391832	222.71
5	49256191933	89.84
5	48479766701	198.52
5	392863893637	101.47
5	48255272476	165.91
5	48643917087	185.31
5	48673446260	212.64
5	49589224172	77.54
5	446568086292	111.99
5	442686791182	134.06
5	49119977763	89.95
5	446122843016	129.11
5	396092678980	115.46
5	48296978782	217.21
5	441515938735	118.13
5	49352809774	85.39
5	444119385962	91.26
5	48468540350	187.31
5	48113985593	227.65
5	49192988923	85.95
5	49425450796	84.64
5	49544517715	86.05
5	48228247456	188.28
5	48183125312	216.59
5	48332243666	172.80
5	49629728013	76.56
5	49589353982	84.85
5	49422790723	88.92
5	33307489913	31.14
5	33484936608	32.75
5	49323059828	79.96
5	48398412538	234.55
5	49618211534	88.27
5	48481675831	179.35
5	48114929723	171.74
5	48155446830	169.68
5	441180139847	92.94
5	48440158788	162.37
5	49658112443	83.45
5	48305292888	197.93
5	441475834828	137.61
5	48459363758	226.05
5	48664733781	226.66
5	33621634298	28.96
5	49264608965	82.89
5	48271125319	200.82
5	446691094912	88.62
5	445080429400	103.35
5	48131565337	168.32
5	48682447899	209.16
5	49168836717	91.35
5	49175212408	89.13
5	442685413762	117.19
5	48341451709	204.58
5	441599656320	94.32
5	48267611133	139.11
5	444022211571	115.22
5	48403695600	164.24
5	48422564657	162.43
5	48499692677	244.82
5	49575840805	76.27
6	392368052081	128.09
6	48192817296	207.68
6	443963722696	105.47
6	441583655846	133.31
6	444444286314	112.54
6	49154124254	78.48
6	48361633895	198.82
6	48659469143	211.39
6	396882339216	114.93
6	396960505121	112.51
6	48535090324	258.53
6	48267225629	223.85
6	48297025309	199.59
6	442474434859	128.46
6	48520198655	189.52
6	48471864343	214.86
6	48154796619	197.01
6	33150519221	26.64
6	48192536119	172.83
6	442564900867	110.92
6	48379623126	214.85
6	48215342196	194.49
6	49694545546	80.30
6	48530526222	220.66
6	48564839715	213.11
6	49685546024	80.37
6	396100255852	90.54
6	396162490342	117.17
6	445259718372	124.71
6	49377757436	85.33
6	48698125608	252.11
6	48423214338	154.77
6	442028786726	123.59
6	395595845319	125.15
6	48694415413	198.99
6	49423610637	88.66
6	446908528857	130.61
6	48418558150	216.37
6	48189814930	206.46
6	48214847211	228.44
6	441594549062	79.07
6	49628877791	81.08
6	49397008156	83.12
6	33420932202	29.98
6	48139969645	244.96
6	48258849170	220.10
6	445609348965	131.28
6	49139857405	82.65
6	391872730095	140.22
6	33382315996	31.41
6	49461776650	89.95
6	393938959223	101.96
6	48461241992	229.47
6	49356198069	85.84
6	444181520630	126.86
6	48293225326	194.25
6	48196081640	180.21
6	48182674835	163.15
6	48659494803	223.82
6	445478089521	127.14
6	441465436334	124.57
6	48257254576	184.00
6	48528346002	193.27
6	33219212809	26.46
6	445464114173	115.92
6	49254811946	79.84
6	441190786124	93.39
6	48642352357	232.82
6	49454603426	77.52
6	49522977986	76.62
6	446343021054	105.68
6	33111418638	29.40
6	48583683787	170.32
6	33603915326	30.43
6	49471152123	82.53
6	48315453729	180.13
6	49690900630	85.20
7	33329179802	32.81
7	444180979249	108.99
7	443421769136	117.66
7	48506025554	161.17
7	49398044917	78.58
7	441314691343	108.48
7	48383536676	200.27
7	443159709244	92.96
7	48407271000	248.27
7	33296345554	28.03
7	48365399716	178.87
7	396504209663	179.40
7	443733821543	104.80
7	48356672800	212.01
7	49665065135	84.82
7	443223986097	123.16
7	49113887696	94.34
7	443574885358	131.95
7	49688648906	90.85
7	49403751077	84.35
7	49317754990	71.01
7	48325555889	188.94
7	444644551719	104.94
7	49463331278	87.26
7	48499041936	227.12
7	33135032301	30.39
7	33368164500	30.64
7	49585950642	91.33
7	392448333582	152.74
7	48675158286	230.30
7	48405192277	169.74
7	391705112294	116.79
7	48144552562	220.51
7	394594027045	135.23
7	33499234611	33.66
7	48266303993	192.71
7	48199564921	232.81
7	391897950003	123.43
7	48395204231	199.76
7	48423794540	182.80
7	48152448120	185.28
7	48676854630	198.39
7	48617215194	228.41
7	394074324045	112.85
7	48267189693	207.46
7	445187200132	128.85
7	444768611078	110.82
7	392347361686	123.44
7	442862606010	128.30
7	442581327584	120.30
7	392873539586	125.48
7	48510644352	188.62
7	49439706819	80.06
7	444995614239	91.36
7	442022735181	84.85
7	442868991196	93.83
7	48473015650	224.09
7	49251682237	88.86
7	48525958394	175.19
7	441488871823	105.28
7	48129110472	223.90
7	48146046248	250.71
7	444013626988	92.79
7	48458253540	165.29
7	446027525220	132.46
7	33693175916	27.25
7	48264277463	212.43
7	445628997650	129.21
7	48159429387	186.61
7	391881513961	109.00
7	48627949171	196.38
7	48218648287	196.07
7	33146893944	30.95
7	33578803462	29.96
7	33506600040	29.30
7	48245115082	207.83
7	442067837014	98.58
7	442279687407	118.36
7	33562940367	27.90
7	49201422559	93.56
7	446794820287	105.95
7	48568131558	240.60
7	48602531768	246.19
7	33425616207	27.83
7	48617933628	223.05
7	33496026939	30.40
7	48264009307	186.67
7	446435334317	95.37
7	49352370458	83.44
7	446497252767	97.47
7	48490279358	218.22
7	444952064726	129.75
7	48124306648	191.11
7	48577414683	224.90
7	33344803655	28.20
7	445934022794	125.10
7	441127389676	101.33
7	49255320869	79.10
7	49450973394	90.46
7	445067204079	109.84
7	48595421753	172.91
7	48129225187	187.03
7	48670518393	198.56
7	48251720513	218.43
7	445263719786	120.18
7	49387476536	86.66
7	33296270204	29.88
7	49618580141	79.55
7	48312312203	183.12
7	444260398522	111.32
7	48172215042	203.94
7	443716506443	89.09
7	395061404941	137.07
7	394569637798	127.50
7	49615797420	89.79
7	48400646527	179.07
7	49485620580	86.02
7	445063165478	86.61
7	48437994524	214.17
7	49208869924	87.45
7	49386180947	93.27
7	33224391812	32.73
7	33487391174	30.11
7	393628455763	161.61
7	33628164042	30.22
7	48225554917	198.43
7	48587042864	205.28
7	49206341511	85.91
7	48198245668	197.25
7	446802450720	98.97
7	48404649208	200.86
7	49310339762	89.17
7	446321629404	112.86
7	33184432800	31.62
7	49431475903	89.39
7	48395324315	192.19
7	48417862322	284.71
7	48508052960	240.01
7	444264276900	117.27
7	49428087972	94.02
7	48302245428	188.62
7	48674252229	171.53
7	48653697981	216.79
7	441238540123	125.95
7	48449892483	290.07
7	443378339267	82.92
7	49676984961	86.69
7	48477002462	217.75
7	49554555981	79.74
7	48562528686	210.03
7	48159622363	237.85
7	396819673153	101.93
7	48196640991	212.46
8	48240452854	211.01
8	48259765605	172.03
8	392279655540	149.43
8	48533473896	181.26
8	48593966472	148.38
8	442152624885	113.16
8	443158453612	99.18
8	33435680721	30.12
8	48372956180	176.19
8	48641656097	213.13
8	392332786586	123.10
8	49318839764	75.77
8	442346802026	73.76
8	445321353906	105.51
8	33334745761	32.34
8	49197010795	84.56
8	48449302559	191.31
8	48179721941	152.20
8	446308861204	109.45
8	443661268071	98.93
8	48525542361	223.09
8	48376257006	181.59
8	48636587277	207.95
8	33424789228	28.77
8	395219803701	118.24
8	48147730295	240.48
8	49387090880	87.75
8	49158515687	80.14
8	48358261146	213.43
8	49298570524	83.78
8	442718953653	109.75
8	48664939484	217.82
8	48588574735	171.13
8	49501457577	87.21
8	396977811443	187.76
8	33464138170	31.03
8	33210565240	32.70
8	48559484989	195.99
8	33149388564	30.26
8	33605370364	29.33
8	48264668157	141.67
8	49523195146	91.78
8	48318435324	215.18
8	49512231180	89.66
8	49529718687	83.54
8	48384328675	130.27
8	48699275193	163.04
8	49177490313	75.84
8	442791632593	96.00
8	49324012365	82.11
8	48379398738	186.86
8	391682358226	143.73
8	48411884283	195.75
8	49332584279	81.60
8	441963912016	118.21
8	442472686794	101.82
8	48533936478	194.41
8	33287282592	30.80
8	48492732858	234.32
8	48175411722	191.19
8	48239096119	190.65
8	48483823599	267.39
8	48201414655	258.18
8	446351405954	121.02
8	48474460493	190.29
8	49466030658	82.29
8	446728401774	125.89
8	33379473260	29.38
8	48344736771	198.58
8	33342496039	30.95
8	48363834557	220.63
8	444230077904	117.89
8	392616149218	142.91
8	49172500602	87.94
8	33294371456	32.22
8	48504796688	186.80
8	33168197459	31.00
8	48676453527	217.59
8	445597404911	109.23
8	445949075285	96.78
8	33262393613	31.62
8	442570637247	77.57
8	48206718425	188.99
8	48322968261	222.30
8	48400357867	206.55
8	48646011405	206.81
8	48683661639	236.79
8	48223678184	233.18
8	48648144680	212.70
8	396198367791	119.32
8	33575028684	32.33
8	395996174766	113.54
8	445582612945	112.44
8	48437485302	189.35
8	48210248938	184.84
8	445272415194	120.55
8	48114067379	210.53
8	49622165945	89.72
8	48439161676	212.58
8	444176485742	105.02
8	446853761299	127.17
8	48169427458	249.23
8	444587319407	96.01
8	444485322142	126.54
8	48154567379	180.73
8	49229192460	79.14
8	48175492800	229.17
8	48593473774	219.25
8	48311429027	197.62
8	48199440978	195.36
8	48559444195	247.27
8	445777388476	113.78
8	49497460308	87.68
8	49534042875	80.11
8	48592087040	183.73
8	48478027986	166.89
8	49250962109	81.88
8	441918417661	130.69
8	49384982786	85.82
8	441882284299	130.30
8	48416918132	198.64
8	443170349235	132.15
8	441294886116	115.67
8	48644902033	168.26
8	396952155531	73.21
8	391981334946	142.58
8	48607565629	239.32
8	49357444026	86.73
8	49664933191	87.89
8	445111727200	85.73
9	48265772857	188.09
9	48695151542	186.72
9	33326026999	30.70
9	33495482509	30.75
9	49499526345	83.50
9	48475712726	166.65
9	33380217514	29.84
9	48318383508	166.03
9	48579549013	247.06
9	48698686350	215.78
9	442462438593	107.52
9	49561399790	87.70
9	48188249385	255.40
9	48360241062	210.74
9	49453937002	79.97
9	49655579979	74.12
9	48250453486	178.20
9	442746042318	91.58
9	48284680119	203.97
9	33273456232	27.31
9	443127357049	118.30
9	48264967876	199.22
9	49373375769	86.68
9	442914581933	128.60
9	48113201870	210.95
9	446508830507	115.73
9	443343414773	105.89
9	48338617641	225.27
9	48306973429	153.50
9	48214337931	150.27
9	48337696748	256.87
9	48439773846	209.55
9	48514668483	253.64
9	48347022840	216.27
9	48600664665	143.82
9	446114069106	126.65
9	445438364146	113.58
9	49462731228	76.54
9	49373239409	82.51
9	33473311691	29.43
9	446627676798	126.33
9	441462068047	118.84
9	49587404199	89.10
9	48148982223	243.87
9	48411755201	198.37
9	396086809291	152.81
9	445694385317	106.88
9	445151468672	107.33
9	48277693359	234.45
9	442989085214	112.40
9	394891767734	131.91
9	48353714845	176.27
9	49259828378	93.46
9	393888516525	93.60
9	446393682090	102.09
9	48436285809	216.59
9	49666032912	88.86
9	442589945974	94.65
9	49565576382	77.65
9	445886932677	134.11
9	33309278622	31.51
9	48269588636	235.14
9	442528238411	110.13
9	48139231672	199.16
9	49186036237	84.91
9	442496191235	107.67
9	33597838161	30.26
9	48696840576	191.66
9	443739657658	114.98
9	48359544628	245.23
9	48648130800	177.41
9	49461884717	95.45
9	48645535093	246.65
9	396142932533	140.84
9	48265686568	186.48
9	444940844722	75.39
9	396357999481	131.37
9	446635657502	122.51
9	49310099061	87.43
9	49423758106	83.06
9	48684519160	186.13
9	48199010518	181.61
9	441596336022	105.75
9	48613322592	229.52
9	48698766393	231.00
9	49317488843	87.91
9	48391371330	183.69
9	33324773799	27.76
9	441423329415	129.76
9	445636671975	100.35
9	49408655875	78.34
9	444391353576	125.68
9	48152160140	147.83
9	48227748290	241.19
9	48627350307	195.78
9	441262849916	83.49
9	33207541749	29.73
9	49358571645	85.51
9	49229266722	83.40
9	48580315809	188.48
9	49435875125	84.15
9	48160800317	168.71
9	49196170397	87.98
9	442556637881	109.60
9	444212142441	100.57
9	49377036658	92.15
9	48410452856	155.87
9	444365264003	115.40
9	394275470204	140.46
9	48624731373	164.50
9	33345760071	30.37
9	48448464497	240.45
9	396954651993	150.57
9	48427968117	214.52
9	33162697444	28.94
9	48254519992	204.68
9	48697803804	179.91
9	49636418289	85.39
9	445736850092	141.27
9	444212245932	108.87
9	48347275502	238.93
9	49367770922	96.68
9	48451507588	226.37
9	48625288488	195.26
9	49418967893	83.94
9	441154212596	106.19
9	48525858531	220.81
9	444893983843	110.20
9	33184376902	31.22
9	48570961456	210.65
9	442984363337	119.96
9	442136259839	119.50
9	48585100167	219.98
9	48361509006	190.54
9	393867113729	115.41
9	393339674961	147.86
9	48601188149	258.70
9	48180283251	261.88
9	48355416818	165.87
9	48669706499	198.48
9	48401706107	168.38
9	49245161349	93.80
9	48665839264	219.67
9	444232568979	111.80
9	441754672751	116.96
9	441417518001	107.68
9	48174328581	248.14
9	33696176041	30.82
9	48557464844	169.95
9	49439125636	82.55
9	48626713233	220.46
9	443832475209	111.77
9	48431566206	212.64
9	48522223136	238.36
9	48565849954	245.19
9	48394546148	204.32
9	441435983928	111.86
10	396491361039	166.62
10	446624605923	124.04
10	48213783870	231.00
10	49258045141	82.14
10	48580754252	166.02
10	49284155356	78.09
10	49414764672	89.56
10	446286466287	105.44
10	48557595257	218.70
10	48527222656	192.04
10	49417845073	87.32
10	48192656511	165.95
10	49616385623	85.40
10	392605578494	147.60
10	48656870952	260.23
10	48581213510	164.57
10	48437401974	204.71
10	446269658036	120.31
10	446666927682	112.26
10	393342484525	142.83
10	444992732042	104.30
10	49206484619	82.78
10	395066071248	140.09
10	48635794187	240.01
10	48284874017	192.57
10	445897979056	102.37
10	48584883334	217.49
10	443509236719	102.76
10	33552223107	30.95
10	49306240862	89.48
10	33291427684	29.32
10	443431099246	99.22
10	48572792048	233.45
10	48231690775	181.39
10	33213826252	30.90
10	48143520583	188.11
10	48366412683	199.54
10	48290156237	208.34
10	48477451174	223.90
10	33553468182	29.53
10	48587462654	226.12
10	33114843268	31.77
10	445128513986	113.02
10	48606905200	167.17
10	441433409780	133.50
10	446930818111	119.44
10	48147643118	190.66
10	48253110760	178.71
10	33648007933	31.65
10	49684152534	93.62
10	48296887822	192.60
10	392833064162	118.61
10	442320586796	105.71
10	442845552979	114.50
10	443891126801	118.77
10	48566406690	208.72
10	48116902969	190.79
10	49657978083	82.38
10	444537267198	78.12
10	49686926940	85.43
10	442988521711	106.11
